Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
24130362;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;203;;;66402;588332.50;1155035.25;2013-11-29T00:00:00
24130371;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;204;;;66402;588317.83;1155036.98;2013-11-29T00:00:00
24130389;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;205;;;66402;588298.42;1155035.69;2013-11-29T00:00:00
24130397;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;206;;;66402;588282.46;1155036.55;2013-11-29T00:00:00
24130401;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;207;;;66402;588263.92;1155036.12;2013-11-29T00:00:00
24130419;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;208;;;66402;588276.22;1155013.63;2013-11-29T00:00:00
24130427;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;209;;;66402;588490.96;1154642.28;2013-11-29T00:00:00
24130435;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;210;;;66402;588250.98;1155036.12;2013-11-29T00:00:00
24130443;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;211;;;66402;588235.45;1155034.82;2013-11-29T00:00:00
24130451;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;212;;;66402;588227.68;1155056.83;2013-11-29T00:00:00
24130460;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;213;;;66402;588211.24;1155026.53;2013-11-29T00:00:00
24130478;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;214;;;66402;588222.74;1155007.49;2013-11-29T00:00:00
24130486;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;215;;;66402;588242.80;1154993.90;2013-11-29T00:00:00
24130494;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;216;;;66402;588250.97;1154976.60;2013-11-29T00:00:00
24130508;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;217;;;66402;588245.68;1154959.30;2013-11-29T00:00:00
24130516;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;218;;;66402;588257.21;1154948.08;2013-11-29T00:00:00
24130524;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;219;;;66402;588272.20;1154952.82;2013-11-29T00:00:00
24130532;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;220;;;66402;588281.67;1154966.24;2013-11-29T00:00:00
24130541;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;221;;;66402;588554.45;1155733.29;2013-11-29T00:00:00
24130559;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;222;;;66402;588414.29;1155603.91;2013-11-29T00:00:00
24130567;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;224;;;66402;588306.52;1154983.21;2013-11-29T00:00:00
24130575;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;225;;;66402;588317.96;1154986.76;2013-11-29T00:00:00
24130583;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;226;;;66402;588352.24;1154995.80;2013-11-29T00:00:00
24130591;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;227;;;66402;588369.20;1155002.51;2013-11-29T00:00:00
24130605;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;228;;;66402;588403.12;1155011.59;2013-11-29T00:00:00
24130613;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;229;;;66402;588441.86;1154954.53;2013-11-29T00:00:00
24130621;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;230;;;66402;588122.95;1154966.38;2013-11-29T00:00:00
24130630;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;231;;;66402;588463.07;1154992.02;2013-11-29T00:00:00
24130648;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;232;;;66402;588434.34;1155008.90;2013-11-29T00:00:00
24130656;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;233;;;66402;588470.56;1155088.18;2013-11-29T00:00:00
24130664;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;234;;;66402;588406.69;1155101.28;2013-11-29T00:00:00
24130672;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;235;;;66402;588570.99;1156483.96;2013-11-29T00:00:00
24130681;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;236;;;66402;588561.72;1155738.65;2013-11-29T00:00:00
24130702;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;238;;;66402;588439.39;1154972.92;2013-11-29T00:00:00
24130711;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;239;;;66402;588421.94;1154904.21;2013-11-29T00:00:00
24130729;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;240;;;66402;588434.97;1154995.91;2013-11-29T00:00:00
24130737;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;241;;;66402;588101.77;1155001.86;2013-11-29T00:00:00
24130745;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;242;;;66402;588104.68;1154993.35;2013-11-29T00:00:00
24130753;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;243;;;66402;588110.75;1154983.53;2013-11-29T00:00:00
24130761;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;244;;;66402;588108.38;1154972.25;2013-11-29T00:00:00
24130770;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;245;;;66402;588109.25;1154955.07;2013-11-29T00:00:00
24130788;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;246;;;66402;588130.73;1154933.25;2013-11-29T00:00:00
24130796;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;247;;;66402;588428.43;1155097.34;2013-11-29T00:00:00
24130800;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;248;;;66402;588420.38;1154913.93;2013-11-29T00:00:00
24130818;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;249;;;66402;588125.85;1155145.90;2013-11-29T00:00:00
24130826;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;250;;;66402;588186.06;1155157.70;2013-11-29T00:00:00
24130834;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;251;;;66402;588169.71;1155154.24;2013-11-29T00:00:00
24130842;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;252;;;66402;588135.02;1154892.84;2013-11-29T00:00:00
24130851;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;253;;;66402;588145.19;1155157.51;2014-01-31T00:00:00
24130869;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;254;;;66402;588189.83;1154792.80;2013-11-29T00:00:00
24130877;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;255;;;66402;588224.94;1155146.63;2013-11-29T00:00:00
24130885;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;256;;;66402;588221.38;1155137.91;2013-11-29T00:00:00
24130893;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;257;;;66402;588112.74;1154874.11;2013-11-29T00:00:00
24130915;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;259;;;66402;588118.50;1154933.36;2013-11-29T00:00:00
24130923;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;260;;;66402;588449.11;1154915.89;2013-11-29T00:00:00
24130931;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;261;;;66402;588103.00;1155010.00;2013-11-29T00:00:00
24130940;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;262;;;66402;588445.79;1154924.61;2013-11-29T00:00:00
24130958;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;263;;;66402;588119.25;1155136.00;2013-11-29T00:00:00
24130966;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;264;;;66402;588360.53;1155036.12;2013-11-29T00:00:00
24130974;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;265;;;66402;588223.37;1155112.93;2013-11-29T00:00:00
24130982;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;266;;;66402;588220.71;1155014.56;2013-11-29T00:00:00
24130991;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;267;;;66402;588413.38;1154964.23;2013-11-29T00:00:00
24131008;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;268;;;66402;588436.76;1154819.93;2013-11-29T00:00:00
24131016;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;269;;;66402;588114.47;1154944.85;2013-11-29T00:00:00
24131024;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;270;;;66402;588146.92;1155150.15;2013-11-29T00:00:00
24131032;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;271;;;66402;588429.23;1154863.07;2013-11-29T00:00:00
24131041;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;272;;;66402;588968.10;1157250.63;2013-11-29T00:00:00
24131059;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;273;;;66402;588450.19;1154905.09;2013-11-29T00:00:00
24131067;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;274;;;66402;588193.92;1155143.07;2013-11-29T00:00:00
24131075;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;275;;;66402;588455.05;1154876.47;2013-11-29T00:00:00
24131083;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;276;;;66402;588441.08;1155104.93;2013-11-29T00:00:00
24131091;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;277;;;66402;588436.34;1154836.27;2013-11-29T00:00:00
24131105;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;278;;;66402;588452.89;1154896.45;2013-11-29T00:00:00
24131113;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;279;;;66402;588454.51;1154887.27;2013-11-29T00:00:00
24131121;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;280;;;66402;588430.90;1154852.60;2013-11-29T00:00:00
24131130;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;281;;;66402;588243.21;1155035.25;2013-11-29T00:00:00
24131148;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;282;;;66402;588381.43;1155008.04;2013-11-29T00:00:00
24131156;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;283;;;66402;588475.56;1154798.71;2013-11-29T00:00:00
24131164;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;284;;;66402;588434.25;1154845.06;2013-11-29T00:00:00
24131172;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;285;;;66402;588480.62;1155104.60;2013-11-29T00:00:00
24131181;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;286;;;66402;588489.10;1155108.84;2013-11-29T00:00:00
24131199;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;287;;;66402;588501.28;1155125.01;2013-11-29T00:00:00
24131202;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;288;;;66402;588508.96;1155146.47;2013-11-29T00:00:00
24131211;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;289;;;66402;588515.58;1155153.20;2013-11-29T00:00:00
24131229;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;290;;;66402;588515.40;1155176.78;2013-11-29T00:00:00
24131237;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;291;;;66402;588520.05;1155183.44;2013-11-29T00:00:00
24131245;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;292;;;66402;588521.34;1155202.29;2013-11-29T00:00:00
24131253;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;293;;;66402;588520.05;1155213.99;2013-11-29T00:00:00
24131261;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;294;;;66402;588510.30;1155262.08;2013-11-29T00:00:00
24131270;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;295;;;66402;588512.25;1155273.78;2013-11-29T00:00:00
24131288;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;296;;;66402;588469.08;1154820.31;2013-11-29T00:00:00
24131296;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;297;;;66402;588514.85;1155230.89;2013-11-29T00:00:00
24131300;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;298;;;66402;588106.64;1154960.94;2013-11-29T00:00:00
24131318;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;299;;;66402;588445.55;1154802.34;2013-11-29T00:00:00
24131326;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;300;;;66402;588534.10;1154529.37;2013-11-29T00:00:00
24131334;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;301;;;66402;588463.68;1154839.75;2013-11-29T00:00:00
24131342;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;302;;;66402;588459.90;1154857.57;2013-11-29T00:00:00
24131351;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;303;;;66402;588516.25;1155243.25;2013-11-29T00:00:00
24131369;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;304;;;66402;588433.16;1155622.79;2013-11-29T00:00:00
24131377;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;305;;;66402;588438.33;1155628.86;2013-11-29T00:00:00
24131385;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;306;;;66402;588447.09;1155636.73;2013-11-29T00:00:00
24131393;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;307;;;66402;588451.59;1155643.70;2013-11-29T00:00:00
24131407;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;308;;;66402;588461.47;1155652.24;2013-11-29T00:00:00
24131415;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;309;;;66402;588467.99;1155661.46;2013-11-29T00:00:00
24131423;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;310;;;66402;588523.72;1155708.44;2013-11-29T00:00:00
24131431;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;311;;;66402;588486.77;1155676.93;2013-11-29T00:00:00
24131440;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;312;;;66402;588418.50;1155567.49;2013-11-29T00:00:00
24131458;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;313;;;66402;588409.97;1155559.41;2013-11-29T00:00:00
24131466;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;314;;;66402;588517.34;1155702.43;2013-11-29T00:00:00
24131474;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;315;;;66402;588423.05;1155610.43;2013-11-29T00:00:00
24131482;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;316;;;66402;588456.23;1155610.63;2013-11-29T00:00:00
24131491;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;317;;;66402;588499.69;1155686.22;2013-11-29T00:00:00
24131504;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;318;;;66402;588475.46;1155631.00;2013-11-29T00:00:00
24131512;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;319;;;66402;588554.37;1154583.40;2013-11-29T00:00:00
24131521;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;320;;;66402;588562.14;1154557.34;2013-11-29T00:00:00
24131539;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;321;;;66402;588506.42;1155691.50;2013-11-29T00:00:00
24131547;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;322;;;66402;588447.74;1155592.52;2013-11-29T00:00:00
24131555;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;323;;;66402;588437.72;1155471.18;2013-11-29T00:00:00
24131563;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;324;;;66402;588487.34;1155644.02;2013-11-29T00:00:00
24131571;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;325;;;66402;588435.04;1155029.82;2013-11-29T00:00:00
24131580;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;326;;;66402;588442.62;1154812.81;2013-11-29T00:00:00
24131598;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;327;;;66402;588512.24;1154594.38;2013-11-29T00:00:00
24131601;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;328;;;66402;588516.46;1154583.51;2013-11-29T00:00:00
24131610;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;329;;;66402;588557.57;1154572.43;2013-11-29T00:00:00
24131628;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;330;;;66402;588438.86;1154828.31;2013-11-29T00:00:00
24131636;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;331;;;66402;588521.53;1156470.25;2013-11-29T00:00:00
24131644;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;332;;;66402;588420.09;1155512.53;2013-11-29T00:00:00
24131652;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;333;;;66402;588411.77;1155507.77;2013-11-29T00:00:00
24131661;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;334;;;66402;588528.64;1155676.84;2013-11-29T00:00:00
24131679;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;335;;;66402;588504.88;1155658.73;2013-11-29T00:00:00
24131687;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;336;;;66402;588546.14;1154621.35;2013-11-29T00:00:00
24131695;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;337;;;66402;588579.71;1155754.34;2013-11-29T00:00:00
24131709;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;338;;;66402;588497.75;1154622.17;2013-11-29T00:00:00
24131717;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;339;;;66402;588542.81;1155723.86;2013-11-29T00:00:00
24131725;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;340;;;66402;588493.44;1154655.06;2013-11-29T00:00:00
24131733;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;341;;;66402;588481.50;1154784.67;2013-11-29T00:00:00
24131741;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;342;;;66402;588596.16;1155768.13;2013-11-29T00:00:00
24131750;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;343;;;66402;588256.82;1154905.07;2013-11-29T00:00:00
24131768;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;344;;;66402;588535.18;1155718.09;2013-11-29T00:00:00
24131776;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;345;;;66402;588416.26;1155532.47;2013-11-29T00:00:00
24131784;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;346;;;66402;588455.18;1154769.68;2013-11-29T00:00:00
24131792;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;347;;;66402;588474.34;1154713.26;2013-11-29T00:00:00
24131806;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;348;;;66402;588415.81;1155490.71;2013-11-29T00:00:00
24131814;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;349;;;66402;588452.25;1154780.57;2013-11-29T00:00:00
24131822;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;350;;;66402;588537.46;1154636.89;2013-11-29T00:00:00
24131831;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;351;;;66402;588461.75;1154750.60;2013-11-29T00:00:00
24131849;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;352;;;66402;588429.72;1155581.41;2013-11-29T00:00:00
24131857;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;353;;;66402;588448.07;1154793.97;2013-11-29T00:00:00
24131865;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;354;;;66402;588483.02;1154683.72;2013-11-29T00:00:00
24131873;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;355;;;66402;588418.50;1155541.90;2013-11-29T00:00:00
24131881;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;356;;;66402;588572.82;1155748.22;2013-11-29T00:00:00
24131890;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;357;;;66402;588411.86;1155085.31;2013-11-29T00:00:00
24131903;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;358;;;66402;588515.86;1154537.61;2013-11-29T00:00:00
24131911;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;359;;;66402;588378.22;1155102.57;2013-11-29T00:00:00
24131920;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;360;;;66402;588414.56;1154951.60;2013-11-29T00:00:00
24131938;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;361;;;66402;588634.01;1155751.73;2013-11-29T00:00:00
24131946;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;362;;;66402;588244.51;1155137.09;2013-11-29T00:00:00
24131954;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;363;;;66402;588455.20;1155072.81;2013-11-29T00:00:00
24131962;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;364;;;66402;588552.34;1155812.78;2013-11-29T00:00:00
24131971;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;365;;;66402;588573.12;1155700.69;2013-11-29T00:00:00
24131989;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;366;;;66402;588489.52;1155356.31;2013-11-29T00:00:00
24131997;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;367;;;66402;588434.84;1154720.64;2013-11-29T00:00:00
24132004;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;368;;;66402;588499.91;1155329.67;2013-11-29T00:00:00
24132012;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;369;;;66402;588519.96;1155670.91;2013-11-29T00:00:00
24132021;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;370;;;66402;588531.69;1155839.76;2013-11-29T00:00:00
24132039;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;371;;;66402;588224.23;1155081.43;2013-11-29T00:00:00
24132047;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;372;;;66402;587263.73;1155314.92;2013-11-29T00:00:00
24132055;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;373;;;66402;587257.35;1155317.82;2013-11-29T00:00:00
24132063;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;374;;;66402;587306.50;1155345.90;2013-11-29T00:00:00
24132071;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;375;;;66402;588425.54;1155365.07;2013-11-29T00:00:00
24132080;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;376;;;66402;587532.44;1155199.50;2013-11-29T00:00:00
24132098;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;377;;;66402;587523.15;1155205.22;2013-11-29T00:00:00
24132101;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;378;;;66402;588304.56;1155123.63;2013-11-29T00:00:00
24132110;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;379;;;66402;588256.13;1155432.63;2013-11-29T00:00:00
24132128;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;380;;;66402;587648.27;1155132.53;2013-11-29T00:00:00
24132136;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;382;;;66402;588173.65;1154595.69;2013-11-29T00:00:00
24132144;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;383;;;66402;588133.92;1154912.35;2013-11-29T00:00:00
24132152;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;386;;;66402;588771.94;1155824.50;2013-11-29T00:00:00
24132161;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;390;;;66402;588271.66;1155238.16;2013-11-29T00:00:00
24132179;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;399;;;66402;588162.02;1154559.13;2013-11-29T00:00:00
24132187;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;1;;;66402;588780.27;1154887.25;2013-11-29T00:00:00
24132195;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;2;;;66402;589129.63;1154822.20;2013-11-29T00:00:00
24132209;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;3;;;66402;589142.75;1154836.11;2013-11-29T00:00:00
24132217;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;4;;;66402;589188.67;1154823.54;2013-11-29T00:00:00
24132225;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;5;;;66402;589214.31;1154817.13;2013-11-29T00:00:00
24132233;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;6;;;66402;589232.85;1154832.57;2013-11-29T00:00:00
24132241;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;7;;;66402;589246.39;1154845.92;2013-11-29T00:00:00
24132250;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;8;;;66402;589251.51;1154825.22;2013-11-29T00:00:00
24132268;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;9;;;66402;589272.40;1154845.49;2013-11-29T00:00:00
24132276;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;10;;;66402;589285.81;1154860.47;2013-11-29T00:00:00
24132284;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;11;;;66402;589281.45;1154822.10;2013-11-29T00:00:00
24132292;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;12;;;66402;589153.12;1154821.15;2013-11-29T00:00:00
24132306;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;13;;;66402;589302.16;1154877.74;2013-11-29T00:00:00
24132314;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;14;;;66402;589341.82;1154895.99;2013-11-29T00:00:00
24132322;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;15;;;66402;589351.30;1154872.82;2013-11-29T00:00:00
24132331;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;16;;;66402;589372.70;1154907.23;2013-11-29T00:00:00
24132349;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;17;;;66402;589378.32;1154893.54;2013-11-29T00:00:00
24132357;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;18;;;66402;589382.53;1154893.54;2013-11-29T00:00:00
24132365;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;19;;;66402;589394.80;1154909.43;2013-11-29T00:00:00
24132373;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.ev.;20;;;66402;589400.78;1154893.18;2013-11-29T00:00:00
