KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
12633097;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;238;;;25065;737911.15;1030555.86;2013-12-06T00:00:00
12633101;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;239;;;25065;737918.13;1030588.06;2013-12-06T00:00:00
12633119;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;240;;;25065;738053.06;1030620.04;2013-12-06T00:00:00
12633127;538051;Baöù;;;1121;Baöù;Za Vilou;Ë.p.;241;;;25065;737981.71;1030519.96;2013-12-06T00:00:00
12633135;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;242;;;25065;737860.58;1030569.07;2013-12-06T00:00:00
12633143;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;243;;;25065;737933.65;1030213.00;2013-12-06T00:00:00
12633151;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;244;;;25065;737939.17;1030510.89;2013-12-06T00:00:00
12633160;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;245;;;25065;737815.28;1030570.32;2013-12-06T00:00:00
12633178;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;246;;;25065;737888.95;1030551.02;2013-12-06T00:00:00
12633186;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;247;;;25065;737875.97;1030058.53;2013-12-06T00:00:00
12633194;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;248;;;25065;738260.70;1030550.92;2013-12-06T00:00:00
12633208;538051;Baöù;;;1121;Baöù;SpojovacÌ;Ë.p.;249;;;25065;738142.47;1030439.62;2013-12-06T00:00:00
12633216;538051;Baöù;;;1121;Baöù;;Ë.ev.;1;;;25065;736693.06;1030360.30;2013-12-06T00:00:00
12633224;538051;Baöù;;;1121;Baöù;;Ë.ev.;4;;;25065;737905.32;1030490.72;2013-12-06T00:00:00
25581473;538051;Baöù;;;1121;Baöù;;Ë.p.;253;;;25065;737860.06;1030112.31;2013-12-06T00:00:00
25620215;538051;Baöù;;;1121;Baöù;Na Horku;Ë.p.;176;;;25065;736777.94;1030419.47;2013-12-06T00:00:00
25620223;538051;Baöù;;;1121;Baöù;LÌbeznick·;Ë.p.;177;;;25065;736997.89;1030908.23;2013-12-06T00:00:00
25620231;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;178;;;25065;737364.57;1030402.41;2013-12-06T00:00:00
25620240;538051;Baöù;;;1121;Baöù;K Lesu;Ë.p.;179;;;25065;738305.51;1031036.26;2013-12-06T00:00:00
25620258;538051;Baöù;;;1121;Baöù;Dlouh·;Ë.p.;180;;;25065;737241.23;1030576.56;2016-03-16T00:00:00
25620266;538051;Baöù;;;1121;Baöù;LÌbeznick·;Ë.p.;181;;;25065;736976.90;1030866.09;2013-12-06T00:00:00
25620274;538051;Baöù;;;1121;Baöù;Na Hr·zi;Ë.p.;183;;;25065;736943.49;1030639.94;2013-12-06T00:00:00
25620282;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;250;;;25065;737994.11;1030311.51;2013-12-06T00:00:00
25620291;538051;Baöù;;;1121;Baöù;;Ë.p.;252;;;25065;738277.65;1031042.00;2013-12-06T00:00:00
25893157;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;185;;;25065;736813.01;1030726.46;2013-12-06T00:00:00
26254875;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;257;;;25065;737886.36;1030587.61;2013-12-06T00:00:00
26335123;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.ev.;34;;;25065;;;2011-07-01T00:00:00
26335131;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;186;;;25065;737278.17;1030647.94;2013-12-06T00:00:00
26335140;538051;Baöù;;;1121;Baöù;Na Horku;Ë.p.;187;;;25065;737028.54;1030494.77;2013-12-06T00:00:00
26335158;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;189;;;25065;737069.06;1030746.39;2013-12-06T00:00:00
26335166;538051;Baöù;;;1121;Baöù;Ke H¯iöti;Ë.p.;190;;;25065;737626.96;1030460.09;2013-12-06T00:00:00
26335174;538051;Baöù;;;1121;Baöù;U KapliËky;Ë.p.;254;;;25065;738143.41;1030342.19;2013-12-06T00:00:00
26335182;538051;Baöù;;;1121;Baöù;U KapliËky;Ë.p.;255;;;25065;738135.36;1030361.01;2013-12-06T00:00:00
26491699;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;559;;;25065;736849.71;1030764.26;2013-12-06T00:00:00
26492253;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;569;;;25065;736883.01;1030771.17;2013-12-06T00:00:00
26493420;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;560;;;25065;736847.59;1030736.49;2013-12-06T00:00:00
26493845;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;539;;;25065;736910.18;1030800.49;2013-12-06T00:00:00
26495601;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;556;;;25065;736788.79;1030775.10;2013-12-06T00:00:00
26495708;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;577;;;25065;736789.61;1030810.95;2013-12-06T00:00:00
26496607;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;545;;;25065;736826.83;1030851.94;2013-12-06T00:00:00
26497395;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;534;;;25065;736958.12;1030780.15;2013-12-06T00:00:00
26497794;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;557;;;25065;736808.45;1030779.53;2013-12-06T00:00:00
26499291;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;518;;;25065;736838.99;1030882.27;2013-12-06T00:00:00
26499614;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;503;;;25065;736672.54;1030930.87;2013-12-06T00:00:00
26502381;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;561;;;25065;736869.91;1030736.06;2013-12-06T00:00:00
26503328;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;562;;;25065;736882.82;1030735.63;2013-12-06T00:00:00
26503565;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;510;;;25065;736737.50;1030921.66;2013-12-06T00:00:00
26505037;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;542;;;25065;736874.45;1030831.38;2013-12-06T00:00:00
26505371;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;564;;;25065;736924.00;1030735.78;2013-12-06T00:00:00
26505444;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;502;;;25065;736666.67;1030931.23;2013-12-06T00:00:00
26506297;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;515;;;25065;736808.55;1030892.77;2013-12-06T00:00:00
26507030;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;576;;;25065;736811.93;1030816.09;2013-12-06T00:00:00
26507692;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;573;;;25065;736830.93;1030817.34;2013-12-06T00:00:00
26507846;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;578;;;25065;736792.57;1030824.38;2013-12-06T00:00:00
26509288;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;571;;;25065;736870.48;1030794.60;2013-12-06T00:00:00
26509440;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;513;;;25065;736764.76;1030907.34;2013-12-06T00:00:00
26509784;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;552;;;25065;736731.81;1030764.63;2013-12-06T00:00:00
26510154;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;505;;;25065;736685.19;1030930.16;2013-12-06T00:00:00
26510511;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;517;;;25065;736828.15;1030886.57;2013-12-06T00:00:00
26511916;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;511;;;25065;736743.42;1030919.62;2013-12-06T00:00:00
26512190;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;506;;;25065;736704.43;1030929.63;2013-12-06T00:00:00
26512696;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;509;;;25065;736731.97;1030923.38;2013-12-06T00:00:00
26512700;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;525;;;25065;736901.70;1030852.28;2013-12-06T00:00:00
26512912;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;541;;;25065;736884.59;1030825.32;2013-12-06T00:00:00
26512963;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;532;;;25065;736947.37;1030802.49;2013-12-06T00:00:00
26513374;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;575;;;25065;736818.11;1030816.31;2013-12-06T00:00:00
26513633;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;526;;;25065;736904.90;1030850.48;2013-12-06T00:00:00
26513781;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;537;;;25065;736927.60;1030769.19;2013-12-06T00:00:00
26513871;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;572;;;25065;736854.43;1030809.52;2013-12-06T00:00:00
26513927;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;570;;;25065;736875.87;1030771.19;2013-12-06T00:00:00
26514907;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;533;;;25065;736952.61;1030795.48;2013-12-06T00:00:00
26515644;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;555;;;25065;736779.21;1030773.00;2013-12-06T00:00:00
26516152;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;514;;;25065;736780.51;1030903.87;2013-12-06T00:00:00
26516161;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;536;;;25065;736965.41;1030758.72;2013-12-06T00:00:00
26517311;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;516;;;25065;736817.09;1030889.64;2013-12-06T00:00:00
26517469;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;508;;;25065;736725.72;1030925.83;2013-12-06T00:00:00
26518473;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;543;;;25065;736859.73;1030840.06;2013-12-06T00:00:00
26519551;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;568;;;25065;736889.77;1030770.52;2013-12-06T00:00:00
26519828;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;507;;;25065;736715.19;1030927.48;2013-12-06T00:00:00
26519950;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;579;;;25065;736793.64;1030831.01;2013-12-06T00:00:00
26520532;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;519;;;25065;736844.82;1030880.55;2013-12-06T00:00:00
26521881;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;520;;;25065;736850.05;1030878.38;2013-12-06T00:00:00
26522187;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;501;;;25065;736650.76;1030930.94;2013-12-06T00:00:00
26523485;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;530;;;25065;736941.62;1030812.63;2013-12-06T00:00:00
26525348;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;551;;;25065;736721.75;1030762.94;2013-12-06T00:00:00
26525488;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;528;;;25065;736924.64;1030831.97;2013-12-06T00:00:00
26525500;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;550;;;25065;736711.21;1030761.37;2013-12-06T00:00:00
26526603;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;521;;;25065;736856.73;1030875.97;2013-12-06T00:00:00
26528681;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;538;;;25065;736919.88;1030786.30;2013-12-06T00:00:00
26529289;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;565;;;25065;736934.93;1030735.02;2013-12-06T00:00:00
26529475;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;563;;;25065;736904.92;1030735.31;2013-12-06T00:00:00
26529939;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;558;;;25065;736829.18;1030782.17;2013-12-06T00:00:00
26530350;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;504;;;25065;736679.27;1030930.19;2013-12-06T00:00:00
26531461;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;523;;;25065;736885.13;1030863.09;2013-12-06T00:00:00
26531852;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;548;;;25065;736674.37;1030758.54;2013-12-06T00:00:00
26532671;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;529;;;25065;736931.67;1030824.74;2013-12-06T00:00:00
26532956;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;546;;;25065;736653.81;1030758.90;2013-12-06T00:00:00
26533006;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;549;;;25065;736692.51;1030759.63;2013-12-06T00:00:00
26533090;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;574;;;25065;736824.26;1030816.98;2013-12-06T00:00:00
26534568;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;531;;;25065;736944.31;1030807.19;2013-12-06T00:00:00
26535203;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;191;;;25065;737481.44;1030559.79;2013-12-06T00:00:00
26535254;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;553;;;25065;736749.25;1030767.10;2013-12-06T00:00:00
26535696;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;256;;;25065;737987.72;1030208.93;2013-12-06T00:00:00
26536927;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;524;;;25065;736896.94;1030857.04;2013-12-06T00:00:00
26538806;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;580;;;25065;736795.17;1030837.92;2013-12-06T00:00:00
26539292;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;544;;;25065;736842.48;1030846.07;2013-12-06T00:00:00
26539951;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;512;;;25065;736759.75;1030910.24;2013-12-06T00:00:00
26540355;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;547;;;25065;736664.16;1030759.05;2013-12-06T00:00:00
26541301;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;566;;;25065;736959.49;1030734.63;2013-12-06T00:00:00
26541670;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;567;;;25065;736896.67;1030770.29;2013-12-06T00:00:00
26541904;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;522;;;25065;736875.06;1030867.00;2013-12-06T00:00:00
26542889;538051;Baöù;;;1121;Baöù;MratÌnsk·;Ë.p.;554;;;25065;736768.49;1030771.62;2013-12-06T00:00:00
26542960;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;527;;;25065;736912.83;1030844.95;2013-12-06T00:00:00
26543095;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;540;;;25065;736899.68;1030812.56;2013-12-06T00:00:00
26543621;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;535;;;25065;736961.05;1030770.24;2013-12-06T00:00:00
26568055;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;591;;;25065;736755.35;1030799.31;2013-12-06T00:00:00
26568772;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;581;;;25065;736797.13;1030844.42;2013-12-06T00:00:00
26569469;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;600;;;25065;736723.45;1030870.60;2013-12-06T00:00:00
26570513;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;598;;;25065;736720.49;1030856.80;2013-12-06T00:00:00
26570955;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;590;;;25065;736755.43;1030806.34;2013-12-06T00:00:00
26571561;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;582;;;25065;736799.55;1030857.84;2013-12-06T00:00:00
26571692;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;594;;;25065;736711.07;1030806.52;2013-12-06T00:00:00
26575566;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;588;;;25065;736757.93;1030820.73;2013-12-06T00:00:00
26577003;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;596;;;25065;736714.96;1030830.74;2013-12-06T00:00:00
26579111;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;592;;;25065;736707.89;1030792.65;2013-12-06T00:00:00
26582911;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;586;;;25065;736764.92;1030854.53;2013-12-06T00:00:00
26585057;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;597;;;25065;736719.07;1030849.72;2013-12-06T00:00:00
26585472;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;584;;;25065;;;2011-07-01T00:00:00
26586525;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;593;;;25065;736709.25;1030799.46;2013-12-06T00:00:00
26586860;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;583;;;25065;736768.46;1030875.52;2013-12-06T00:00:00
26587211;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;599;;;25065;736721.04;1030863.74;2013-12-06T00:00:00
26587840;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;585;;;25065;736767.51;1030861.18;2013-12-06T00:00:00
26588471;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;587;;;25065;736763.77;1030833.80;2013-12-06T00:00:00
26590573;538051;Baöù;;;1121;Baöù;ZlonÌnsk·;Ë.p.;589;;;25065;736756.46;1030813.42;2013-12-06T00:00:00
26590751;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;595;;;25065;736712.18;1030813.10;2013-12-06T00:00:00
26770059;538051;Baöù;;;1121;Baöù;Ke KlÌÚ·ku;Ë.p.;193;;;25065;736700.17;1030720.90;2013-12-06T00:00:00
26770067;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;605;;;25065;736688.33;1030867.45;2013-12-06T00:00:00
26770075;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;608;;;25065;736679.72;1030828.54;2013-12-06T00:00:00
26777738;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;633;;;25065;736592.40;1030814.02;2013-12-06T00:00:00
27043339;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;194;;;25065;736874.73;1030935.01;2013-12-06T00:00:00
27043347;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;635;;;25065;736523.82;1030654.81;2013-12-06T00:00:00
27043355;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;636;;;25065;736545.04;1030668.11;2013-12-06T00:00:00
27043363;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;637;;;25065;;;2011-07-01T00:00:00
27043371;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;638;;;25065;;;2011-07-01T00:00:00
27043380;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;639;;;25065;;;2011-07-01T00:00:00
27043398;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;640;;;25065;736588.92;1030742.04;2013-12-06T00:00:00
27043401;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;641;;;25065;736586.94;1030759.74;2013-12-06T00:00:00
27043410;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;642;;;25065;;;2011-07-01T00:00:00
27043428;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;643;;;25065;;;2011-07-01T00:00:00
27043436;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;644;;;25065;736619.13;1030708.51;2013-12-06T00:00:00
27043444;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;645;;;25065;736628.08;1030689.50;2013-12-06T00:00:00
27043452;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;646;;;25065;736607.85;1030650.80;2013-12-06T00:00:00
27043461;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;647;;;25065;;;2011-07-01T00:00:00
27043479;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;648;;;25065;736565.54;1030641.11;2013-12-06T00:00:00
27043487;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;649;;;25065;736537.74;1030630.32;2013-12-06T00:00:00
27043495;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;650;;;25065;736523.67;1030619.53;2013-12-06T00:00:00
27043509;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;651;;;25065;736499.34;1030606.31;2013-12-06T00:00:00
27043517;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;652;;;25065;736473.48;1030602.92;2013-12-06T00:00:00
27043525;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;653;;;25065;736452.75;1030621.90;2016-06-08T00:00:00
27043533;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;654;;;25065;736430.14;1030622.98;2013-12-06T00:00:00
27043541;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;655;;;25065;736402.29;1030613.13;2013-12-06T00:00:00
27043550;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;656;;;25065;736382.91;1030619.16;2013-12-06T00:00:00
27043568;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;657;;;25065;736364.56;1030637.14;2013-12-06T00:00:00
27043576;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;658;;;25065;;;2011-07-01T00:00:00
27043584;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;659;;;25065;736322.77;1030655.47;2015-12-14T00:00:00
27043592;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;660;;;25065;;;2011-07-01T00:00:00
27043606;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;661;;;25065;736288.44;1030688.07;2013-12-06T00:00:00
27043614;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;662;;;25065;;;2011-07-01T00:00:00
27043622;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;663;;;25065;736256.51;1030724.28;2013-12-06T00:00:00
27043631;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;664;;;25065;;;2011-07-01T00:00:00
27043649;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;665;;;25065;736223.73;1030748.59;2014-08-05T00:00:00
27043657;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;666;;;25065;;;2011-07-01T00:00:00
27043665;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;667;;;25065;736213.16;1030798.27;2015-09-15T00:00:00
27043673;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;668;;;25065;736219.02;1030829.08;2013-12-06T00:00:00
27043681;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;669;;;25065;736227.00;1030858.55;2013-12-06T00:00:00
27043690;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;670;;;25065;;;2011-07-01T00:00:00
27043703;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;671;;;25065;736231.98;1030914.27;2013-12-06T00:00:00
27043711;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;672;;;25065;736234.47;1030925.02;2013-12-06T00:00:00
27043720;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;673;;;25065;736240.69;1030952.85;2013-12-06T00:00:00
27043738;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;674;;;25065;736245.67;1030973.10;2013-12-06T00:00:00
27043746;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;675;;;25065;736247.36;1030983.40;2013-12-06T00:00:00
27043754;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;676;;;25065;736255.19;1031001.14;2014-12-10T00:00:00
27043762;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;677;;;25065;;;2011-07-01T00:00:00
27043771;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;678;;;25065;736271.00;1030932.00;2013-12-06T00:00:00
27043789;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;679;;;25065;736265.00;1030905.00;2013-12-06T00:00:00
27043797;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;680;;;25065;736254.95;1030880.60;2014-04-18T00:00:00
27043801;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;681;;;25065;736249.94;1030833.25;2013-12-06T00:00:00
27043819;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;682;;;25065;;;2011-07-01T00:00:00
27043827;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;683;;;25065;736243.04;1030793.43;2013-12-06T00:00:00
27043835;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;684;;;25065;736271.60;1030746.97;2014-10-01T00:00:00
27043843;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;685;;;25065;736567.92;1030900.21;2013-12-06T00:00:00
27043851;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;686;;;25065;736568.34;1030883.97;2013-12-06T00:00:00
27043860;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;687;;;25065;736567.10;1030870.59;2013-12-06T00:00:00
27043878;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;688;;;25065;736564.00;1030851.19;2013-12-06T00:00:00
27043886;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;689;;;25065;736561.17;1030835.90;2013-12-06T00:00:00
27043894;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;690;;;25065;736557.44;1030825.05;2013-12-06T00:00:00
27043908;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;691;;;25065;736556.33;1030814.47;2013-12-06T00:00:00
27043916;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;692;;;25065;736555.68;1030799.69;2013-12-06T00:00:00
27043924;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;693;;;25065;736546.11;1030761.95;2013-12-06T00:00:00
27043932;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;694;;;25065;736539.56;1030737.17;2013-12-06T00:00:00
27043941;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;695;;;25065;736528.86;1030710.60;2013-12-06T00:00:00
27043959;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;696;;;25065;736521.06;1030690.63;2013-12-06T00:00:00
27043967;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;697;;;25065;;;2011-07-01T00:00:00
27043975;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;698;;;25065;736482.36;1030674.08;2013-12-06T00:00:00
