Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
27099946;556858;Bravantice;;;9733;Bravantice;;и.p.;244;;;74281;486114.27;1109019.76;2013-12-01T00:00:00
27111709;556858;Bravantice;;;9733;Bravantice;;и.p.;239;;;74281;485600.71;1107601.53;2013-12-01T00:00:00
27111717;556858;Bravantice;;;9733;Bravantice;;и.p.;245;;;74281;485377.26;1109745.91;2013-12-01T00:00:00
27324257;556858;Bravantice;;;9733;Bravantice;;и.p.;251;;;74281;485755.71;1109266.76;2013-12-01T00:00:00
27482049;556858;Bravantice;;;9733;Bravantice;;и.p.;252;;;74281;485448.84;1109257.10;2013-12-01T00:00:00
27528847;556858;Bravantice;;;9733;Bravantice;;и.p.;243;;;74281;485651.25;1107519.22;2013-12-01T00:00:00
27597300;556858;Bravantice;;;9733;Bravantice;;и.p.;253;;;74281;485541.86;1107699.22;2013-12-01T00:00:00
27867242;556858;Bravantice;;;9733;Bravantice;;и.p.;246;;;74281;485298.52;1109735.83;2013-12-01T00:00:00
28008391;556858;Bravantice;;;9733;Bravantice;;и.p.;250;;;74281;485569.00;1108777.00;2013-12-01T00:00:00
28229428;556858;Bravantice;;;9733;Bravantice;;и.p.;240;;;74281;485606.00;1107580.00;2013-12-01T00:00:00
28229436;556858;Bravantice;;;9733;Bravantice;;и.p.;249;;;74281;485555.00;1108106.00;2013-12-01T00:00:00
28286928;556858;Bravantice;;;9733;Bravantice;;и.p.;165;;;74281;485534.71;1109322.51;2013-12-01T00:00:00
28286936;556858;Bravantice;;;9733;Bravantice;;и.p.;269;;;74281;485557.48;1109273.29;2014-02-27T00:00:00
28292553;556858;Bravantice;;;9733;Bravantice;;и.p.;268;;;74281;485298.58;1109707.81;2013-12-01T00:00:00
28298331;556858;Bravantice;;;9733;Bravantice;;и.p.;270;;;74281;485546.13;1109302.45;2013-12-01T00:00:00
28308328;556858;Bravantice;;;9733;Bravantice;;и.p.;247;;;74281;485604.00;1107670.00;2013-12-01T00:00:00
28308336;556858;Bravantice;;;9733;Bravantice;;и.p.;248;;;74281;485381.00;1109517.00;2013-12-01T00:00:00
28328124;556858;Bravantice;;;9733;Bravantice;;и.p.;271;;;74281;485501.60;1107879.89;2013-12-01T00:00:00
28368126;556858;Bravantice;;;9733;Bravantice;;и.p.;264;;;74281;485619.53;1107484.05;2014-02-27T00:00:00
28448146;556858;Bravantice;;;9733;Bravantice;;и.p.;258;;;74281;485507.46;1107584.91;2014-02-27T00:00:00
28454405;556858;Bravantice;;;9733;Bravantice;;и.p.;272;;;74281;484503.59;1107159.36;2014-02-27T00:00:00
28454413;556858;Bravantice;;;9733;Bravantice;;и.p.;273;;;74281;484525.63;1106956.21;2014-02-27T00:00:00
30691699;556858;Bravantice;;;9733;Bravantice;;и.p.;68;;;74281;485607.84;1109024.33;2013-12-01T00:00:00
30691702;556858;Bravantice;;;9733;Bravantice;;и.p.;127;;;74281;485559.10;1109380.45;2013-12-01T00:00:00
30691729;556858;Bravantice;;;9733;Bravantice;;и.ev.;1;;;74281;485483.62;1109813.67;2013-12-01T00:00:00
30691737;556858;Bravantice;;;9733;Bravantice;;и.ev.;2;;;74281;485492.16;1109784.34;2013-12-01T00:00:00
30691745;556858;Bravantice;;;9733;Bravantice;;и.ev.;3;;;74281;485487.31;1109750.98;2013-12-01T00:00:00
30691753;556858;Bravantice;;;9733;Bravantice;;и.ev.;8;;;74281;485914.72;1109294.77;2013-12-01T00:00:00
30691761;556858;Bravantice;;;9733;Bravantice;;и.ev.;10;;;74281;485460.55;1109821.65;2013-12-01T00:00:00
31194958;556858;Bravantice;;;9733;Bravantice;;и.p.;184;;;74281;485700.77;1109525.08;2014-02-27T00:00:00
40967956;556858;Bravantice;;;9733;Bravantice;;и.p.;265;;;74281;485623.45;1107467.78;2013-12-01T00:00:00
41612281;556858;Bravantice;;;9733;Bravantice;;и.p.;263;;;74281;485611.06;1107512.95;2013-12-01T00:00:00
41637003;556858;Bravantice;;;9733;Bravantice;;и.p.;260;;;74281;485545.71;1107534.31;2013-12-01T00:00:00
42133335;556858;Bravantice;;;9733;Bravantice;;и.p.;275;;;74281;485390.49;1108247.90;2013-12-01T00:00:00
42227445;556858;Bravantice;;;9733;Bravantice;;и.p.;274;;;74281;485432.86;1107983.68;2013-12-01T00:00:00
42752680;556858;Bravantice;;;9733;Bravantice;;и.p.;259;;;74281;485573.91;1107553.91;2013-12-01T00:00:00
42752701;556858;Bravantice;;;9733;Bravantice;;и.p.;276;;;74281;485661.82;1108320.03;2013-12-01T00:00:00
42759404;556858;Bravantice;;;9733;Bravantice;;и.p.;237;;;74281;485560.13;1107643.93;2013-12-01T00:00:00
67660274;556858;Bravantice;;;9733;Bravantice;;и.p.;255;;;74281;485516.95;1107619.70;2013-12-09T00:00:00
70839247;556858;Bravantice;;;9733;Bravantice;;и.p.;267;;;74281;485625.53;1107408.55;2014-01-06T00:00:00
72721774;556858;Bravantice;;;9733;Bravantice;;и.p.;277;;;74281;485544.58;1109721.54;2014-06-03T00:00:00
72900253;556858;Bravantice;;;9733;Bravantice;;и.p.;254;;;74281;485619.42;1109505.24;2014-07-16T00:00:00
73327271;556858;Bravantice;;;9733;Bravantice;;и.p.;286;;;74281;485413.22;1108219.98;2015-01-08T00:00:00
73974196;556858;Bravantice;;;9733;Bravantice;;и.p.;191;;;74281;485727.52;1109631.31;2015-08-21T00:00:00
74520741;556858;Bravantice;;;9733;Bravantice;;и.p.;287;;;74281;485672.27;1108265.29;2016-01-28T00:00:00
75091933;556858;Bravantice;;;9733;Bravantice;;и.p.;262;;;74281;485557.02;1107519.87;2016-06-08T00:00:00
75402106;556858;Bravantice;;;9733;Bravantice;;и.p.;289;;;74281;485440.44;1107676.04;2016-10-07T00:00:00
75602253;556858;Bravantice;;;9733;Bravantice;;и.p.;290;;;74281;485822.24;1108263.28;2016-12-01T00:00:00
75682583;556858;Bravantice;;;9733;Bravantice;;и.p.;291;;;74281;485657.38;1108233.70;2016-12-29T00:00:00
75692481;556858;Bravantice;;;9733;Bravantice;;и.p.;266;;;74281;485626.40;1107438.64;2017-01-04T00:00:00
