Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13593021;586706;Vacenovice;;;175935;Vacenovice;;и.p.;245;;;69606;559889.78;1192479.63;2013-12-03T00:00:00
13593030;586706;Vacenovice;;;175935;Vacenovice;;и.p.;246;;;69606;559866.61;1192388.61;2013-12-03T00:00:00
13593048;586706;Vacenovice;;;175935;Vacenovice;;и.p.;247;;;69606;559860.88;1192364.29;2013-12-03T00:00:00
13593056;586706;Vacenovice;;;175935;Vacenovice;;и.p.;248;;;69606;559850.67;1192324.87;2013-12-03T00:00:00
13593064;586706;Vacenovice;;;175935;Vacenovice;;и.p.;249;;;69606;559842.76;1192271.11;2013-12-03T00:00:00
13593072;586706;Vacenovice;;;175935;Vacenovice;;и.p.;250;;;69606;559832.06;1192106.38;2013-12-03T00:00:00
13593081;586706;Vacenovice;;;175935;Vacenovice;;и.p.;251;;;69606;559820.77;1192070.21;2013-12-03T00:00:00
13593099;586706;Vacenovice;;;175935;Vacenovice;;и.p.;252;;;69606;559758.18;1191931.19;2013-12-03T00:00:00
13593102;586706;Vacenovice;;;175935;Vacenovice;;и.p.;253;;;69606;560077.37;1193108.38;2013-12-03T00:00:00
13593111;586706;Vacenovice;;;175935;Vacenovice;;и.p.;254;;;69606;559586.67;1193288.41;2013-12-03T00:00:00
13593129;586706;Vacenovice;;;175935;Vacenovice;;и.p.;256;;;69606;560025.63;1192583.18;2013-12-03T00:00:00
13593137;586706;Vacenovice;;;175935;Vacenovice;;и.p.;257;;;69606;559681.04;1192715.41;2013-12-03T00:00:00
13593145;586706;Vacenovice;;;175935;Vacenovice;;и.p.;258;;;69606;559653.49;1192722.68;2013-12-03T00:00:00
13593153;586706;Vacenovice;;;175935;Vacenovice;;и.p.;259;;;69606;559638.00;1192727.92;2013-12-03T00:00:00
13593161;586706;Vacenovice;;;175935;Vacenovice;;и.p.;260;;;69606;559623.48;1192734.59;2013-12-03T00:00:00
13593188;586706;Vacenovice;;;175935;Vacenovice;;и.p.;262;;;69606;559595.83;1192748.83;2013-12-03T00:00:00
13593196;586706;Vacenovice;;;175935;Vacenovice;;и.p.;263;;;69606;559579.90;1192751.91;2013-12-03T00:00:00
13593200;586706;Vacenovice;;;175935;Vacenovice;;и.p.;264;;;69606;559568.65;1192759.80;2013-12-03T00:00:00
13593218;586706;Vacenovice;;;175935;Vacenovice;;и.p.;265;;;69606;559545.40;1192773.56;2013-12-03T00:00:00
13593226;586706;Vacenovice;;;175935;Vacenovice;;и.p.;266;;;69606;559532.89;1192780.69;2013-12-03T00:00:00
13593234;586706;Vacenovice;;;175935;Vacenovice;;и.p.;267;;;69606;559516.87;1192789.10;2013-12-03T00:00:00
13593242;586706;Vacenovice;;;175935;Vacenovice;;и.p.;268;;;69606;559500.82;1192796.83;2013-12-03T00:00:00
13593251;586706;Vacenovice;;;175935;Vacenovice;;и.p.;269;;;69606;559483.52;1192806.66;2013-12-03T00:00:00
13593269;586706;Vacenovice;;;175935;Vacenovice;;и.p.;270;;;69606;559433.75;1192865.44;2013-12-03T00:00:00
13593277;586706;Vacenovice;;;175935;Vacenovice;;и.p.;271;;;69606;559449.77;1192855.29;2013-12-03T00:00:00
13593285;586706;Vacenovice;;;175935;Vacenovice;;и.p.;272;;;69606;559506.10;1192822.27;2013-12-03T00:00:00
13593293;586706;Vacenovice;;;175935;Vacenovice;;и.p.;273;;;69606;559658.61;1192749.55;2013-12-03T00:00:00
13593307;586706;Vacenovice;;;175935;Vacenovice;;и.p.;274;;;69606;559743.57;1192733.23;2013-12-03T00:00:00
13593315;586706;Vacenovice;;;175935;Vacenovice;;и.p.;275;;;69606;559457.52;1192823.25;2013-12-03T00:00:00
13593323;586706;Vacenovice;;;175935;Vacenovice;;и.p.;276;;;69606;559448.54;1192826.15;2013-12-03T00:00:00
13593331;586706;Vacenovice;;;175935;Vacenovice;;и.p.;277;;;69606;559540.79;1192983.81;2013-12-03T00:00:00
13593340;586706;Vacenovice;;;175935;Vacenovice;;и.p.;278;;;69606;559560.83;1192998.52;2013-12-03T00:00:00
13593358;586706;Vacenovice;;;175935;Vacenovice;;и.p.;279;;;69606;559577.70;1193011.32;2013-12-03T00:00:00
13593366;586706;Vacenovice;;;175935;Vacenovice;;и.p.;280;;;69606;559590.87;1193018.50;2013-12-03T00:00:00
13593382;586706;Vacenovice;;;175935;Vacenovice;;и.p.;282;;;69606;559636.10;1193047.77;2013-12-03T00:00:00
13593391;586706;Vacenovice;;;175935;Vacenovice;;и.p.;283;;;69606;559646.36;1193057.30;2013-12-03T00:00:00
13593404;586706;Vacenovice;;;175935;Vacenovice;;и.p.;284;;;69606;559660.63;1193063.28;2013-12-03T00:00:00
13593412;586706;Vacenovice;;;175935;Vacenovice;;и.p.;285;;;69606;559682.96;1192742.63;2013-12-03T00:00:00
13593421;586706;Vacenovice;;;175935;Vacenovice;;и.p.;286;;;69606;559983.21;1192870.66;2013-12-03T00:00:00
13593439;586706;Vacenovice;;;175935;Vacenovice;;и.p.;287;;;69606;559996.38;1192886.06;2013-12-03T00:00:00
13593447;586706;Vacenovice;;;175935;Vacenovice;;и.p.;288;;;69606;560007.09;1192904.50;2013-12-03T00:00:00
13593455;586706;Vacenovice;;;175935;Vacenovice;;и.p.;289;;;69606;559642.01;1193105.93;2013-12-03T00:00:00
13593463;586706;Vacenovice;;;175935;Vacenovice;;и.p.;290;;;69606;559630.14;1193121.87;2013-12-03T00:00:00
13593471;586706;Vacenovice;;;175935;Vacenovice;;и.p.;291;;;69606;559621.29;1193133.44;2013-12-03T00:00:00
13593480;586706;Vacenovice;;;175935;Vacenovice;;и.p.;292;;;69606;559611.43;1193147.29;2013-12-03T00:00:00
13593498;586706;Vacenovice;;;175935;Vacenovice;;и.p.;293;;;69606;559599.24;1193163.61;2013-12-03T00:00:00
13593501;586706;Vacenovice;;;175935;Vacenovice;;и.p.;294;;;69606;559587.18;1193179.01;2013-12-03T00:00:00
13593510;586706;Vacenovice;;;175935;Vacenovice;;и.p.;295;;;69606;559575.95;1193186.02;2013-12-03T00:00:00
13593528;586706;Vacenovice;;;175935;Vacenovice;;и.p.;296;;;69606;559568.89;1193204.99;2013-12-03T00:00:00
13593536;586706;Vacenovice;;;175935;Vacenovice;;и.p.;297;;;69606;559555.11;1193223.48;2013-12-03T00:00:00
13593544;586706;Vacenovice;;;175935;Vacenovice;;и.p.;298;;;69606;559774.72;1193098.19;2013-12-03T00:00:00
13593552;586706;Vacenovice;;;175935;Vacenovice;;и.p.;299;;;69606;559808.93;1193115.04;2013-12-03T00:00:00
13593561;586706;Vacenovice;;;175935;Vacenovice;;и.p.;300;;;69606;559932.15;1192880.57;2013-12-03T00:00:00
13593579;586706;Vacenovice;;;175935;Vacenovice;;и.p.;301;;;69606;559606.19;1193059.13;2013-12-03T00:00:00
13593595;586706;Vacenovice;;;175935;Vacenovice;;и.p.;303;;;69606;559916.36;1192934.61;2013-12-03T00:00:00
13593609;586706;Vacenovice;;;175935;Vacenovice;;и.p.;304;;;69606;559898.02;1192938.33;2013-12-03T00:00:00
13593617;586706;Vacenovice;;;175935;Vacenovice;;и.p.;305;;;69606;559764.36;1193169.32;2013-12-03T00:00:00
13593633;586706;Vacenovice;;;175935;Vacenovice;;и.p.;307;;;69606;559583.39;1192984.41;2013-12-03T00:00:00
13593641;586706;Vacenovice;;;175935;Vacenovice;;и.p.;308;;;69606;559430.76;1192838.28;2013-12-03T00:00:00
13593650;586706;Vacenovice;;;175935;Vacenovice;;и.p.;309;;;69606;559407.00;1192852.32;2013-12-03T00:00:00
13593668;586706;Vacenovice;;;175935;Vacenovice;;и.p.;310;;;69606;559491.59;1192828.83;2013-12-03T00:00:00
13593676;586706;Vacenovice;;;175935;Vacenovice;;и.p.;311;;;69606;559463.52;1192776.66;2013-12-03T00:00:00
13593684;586706;Vacenovice;;;175935;Vacenovice;;и.p.;312;;;69606;559755.10;1191772.99;2013-12-03T00:00:00
13593692;586706;Vacenovice;;;175935;Vacenovice;;и.p.;313;;;69606;559846.00;1193309.00;2013-12-03T00:00:00
13593706;586706;Vacenovice;;;175935;Vacenovice;;и.p.;314;;;69606;559477.48;1192900.10;2013-12-03T00:00:00
13593714;586706;Vacenovice;;;175935;Vacenovice;;и.p.;315;;;69606;559761.43;1193092.35;2013-12-03T00:00:00
13593722;586706;Vacenovice;;;175935;Vacenovice;;и.p.;316;;;69606;559787.25;1191994.49;2013-12-03T00:00:00
13593731;586706;Vacenovice;;;175935;Vacenovice;;и.p.;317;;;69606;560105.43;1192490.34;2013-12-03T00:00:00
13593749;586706;Vacenovice;;;175935;Vacenovice;;и.p.;318;;;69606;559700.64;1192739.03;2013-12-03T00:00:00
13593757;586706;Vacenovice;;;175935;Vacenovice;;и.p.;319;;;69606;559504.65;1193033.24;2013-12-03T00:00:00
13593765;586706;Vacenovice;;;175935;Vacenovice;;и.p.;320;;;69606;559494.55;1193047.77;2013-12-03T00:00:00
13593773;586706;Vacenovice;;;175935;Vacenovice;;и.p.;321;;;69606;559486.99;1193059.88;2013-12-03T00:00:00
13593781;586706;Vacenovice;;;175935;Vacenovice;;и.p.;322;;;69606;559473.17;1193082.28;2013-12-03T00:00:00
13593790;586706;Vacenovice;;;175935;Vacenovice;;и.p.;323;;;69606;559461.44;1193100.00;2013-12-03T00:00:00
13593803;586706;Vacenovice;;;175935;Vacenovice;;и.p.;324;;;69606;559590.00;1193075.20;2013-12-03T00:00:00
13593811;586706;Vacenovice;;;175935;Vacenovice;;и.p.;325;;;69606;559582.61;1193083.18;2013-12-03T00:00:00
13593820;586706;Vacenovice;;;175935;Vacenovice;;и.p.;326;;;69606;559571.36;1193100.78;2013-12-03T00:00:00
13593838;586706;Vacenovice;;;175935;Vacenovice;;и.p.;327;;;69606;559455.50;1192765.17;2013-12-03T00:00:00
13593846;586706;Vacenovice;;;175935;Vacenovice;;и.p.;328;;;69606;559402.70;1192880.76;2013-12-03T00:00:00
13593854;586706;Vacenovice;;;175935;Vacenovice;;и.p.;329;;;69606;559370.21;1192899.67;2013-12-03T00:00:00
13593862;586706;Vacenovice;;;175935;Vacenovice;;и.p.;330;;;69606;559445.77;1192781.65;2013-12-03T00:00:00
13593871;586706;Vacenovice;;;175935;Vacenovice;;и.p.;331;;;69606;559782.26;1193301.88;2013-12-03T00:00:00
13593889;586706;Vacenovice;;;175935;Vacenovice;;и.p.;332;;;69606;559401.30;1192945.65;2013-12-03T00:00:00
13593897;586706;Vacenovice;;;175935;Vacenovice;;и.p.;333;;;69606;559890.80;1193194.77;2013-12-03T00:00:00
13593901;586706;Vacenovice;;;175935;Vacenovice;;и.p.;334;;;69606;560134.64;1192818.34;2013-12-03T00:00:00
13593919;586706;Vacenovice;;;175935;Vacenovice;;и.p.;335;;;69606;559814.24;1193143.09;2013-12-03T00:00:00
13593927;586706;Vacenovice;;;175935;Vacenovice;;и.p.;336;;;69606;559980.00;1193125.96;2013-12-03T00:00:00
13593935;586706;Vacenovice;;;175935;Vacenovice;;и.p.;337;;;69606;559954.58;1192977.29;2013-12-03T00:00:00
13593943;586706;Vacenovice;;;175935;Vacenovice;;и.p.;338;;;69606;559917.22;1193159.51;2013-12-03T00:00:00
13593951;586706;Vacenovice;;;175935;Vacenovice;;и.p.;339;;;69606;559874.31;1193152.11;2013-12-03T00:00:00
13593960;586706;Vacenovice;;;175935;Vacenovice;;и.p.;340;;;69606;559879.90;1193130.54;2013-12-03T00:00:00
13593978;586706;Vacenovice;;;175935;Vacenovice;;и.p.;341;;;69606;559835.12;1193150.38;2013-12-03T00:00:00
13593986;586706;Vacenovice;;;175935;Vacenovice;;и.p.;342;;;69606;559936.69;1192992.89;2013-12-03T00:00:00
13593994;586706;Vacenovice;;;175935;Vacenovice;;и.p.;343;;;69606;559863.54;1193011.30;2013-12-03T00:00:00
13594001;586706;Vacenovice;;;175935;Vacenovice;;и.p.;344;;;69606;559915.12;1193021.99;2013-12-03T00:00:00
13594010;586706;Vacenovice;;;175935;Vacenovice;;и.p.;345;;;69606;559847.92;1192982.57;2013-12-03T00:00:00
13594028;586706;Vacenovice;;;175935;Vacenovice;;и.p.;346;;;69606;559844.20;1192999.36;2013-12-03T00:00:00
13594044;586706;Vacenovice;;;175935;Vacenovice;;и.p.;348;;;69606;559982.99;1192816.63;2013-12-03T00:00:00
13594052;586706;Vacenovice;;;175935;Vacenovice;;и.p.;349;;;69606;559992.36;1192830.93;2013-12-03T00:00:00
13594061;586706;Vacenovice;;;175935;Vacenovice;;и.p.;350;;;69606;560052.88;1192834.13;2013-12-03T00:00:00
13594079;586706;Vacenovice;;;175935;Vacenovice;;и.p.;351;;;69606;560027.04;1192982.08;2013-12-03T00:00:00
13594087;586706;Vacenovice;;;175935;Vacenovice;;и.p.;352;;;69606;559519.53;1192975.95;2013-12-03T00:00:00
13594095;586706;Vacenovice;;;175935;Vacenovice;;и.p.;353;;;69606;559642.66;1193317.72;2013-12-03T00:00:00
13594109;586706;Vacenovice;;;175935;Vacenovice;;и.p.;354;;;69606;559493.80;1193015.06;2013-12-03T00:00:00
13594117;586706;Vacenovice;;;175935;Vacenovice;;и.p.;355;;;69606;559481.66;1193032.05;2013-12-03T00:00:00
13594125;586706;Vacenovice;;;175935;Vacenovice;;и.p.;356;;;69606;559956.65;1192996.50;2013-12-03T00:00:00
13594133;586706;Vacenovice;;;175935;Vacenovice;;и.p.;357;;;69606;560009.33;1192942.56;2013-12-03T00:00:00
13594141;586706;Vacenovice;;;175935;Vacenovice;;и.p.;358;;;69606;559384.49;1192892.91;2013-12-03T00:00:00
13594150;586706;Vacenovice;;;175935;Vacenovice;;и.p.;359;;;69606;559882.35;1193048.68;2013-12-03T00:00:00
13594168;586706;Vacenovice;;;175935;Vacenovice;;и.p.;360;;;69606;559864.86;1193212.65;2013-12-03T00:00:00
13594176;586706;Vacenovice;;;175935;Vacenovice;;и.p.;361;;;69606;559986.06;1193242.79;2013-12-03T00:00:00
13594184;586706;Vacenovice;;;175935;Vacenovice;;и.p.;362;;;69606;560064.45;1192751.82;2013-12-03T00:00:00
13594192;586706;Vacenovice;;;175935;Vacenovice;;и.p.;363;;;69606;559957.88;1193138.25;2013-12-03T00:00:00
13594206;586706;Vacenovice;;;175935;Vacenovice;;и.p.;364;;;69606;559933.08;1193162.35;2013-12-03T00:00:00
13594214;586706;Vacenovice;;;175935;Vacenovice;;и.p.;365;;;69606;559950.75;1193311.09;2013-12-03T00:00:00
13594222;586706;Vacenovice;;;175935;Vacenovice;;и.p.;366;;;69606;559531.59;1193238.75;2013-12-03T00:00:00
13594231;586706;Vacenovice;;;175935;Vacenovice;;и.p.;367;;;69606;559523.09;1193233.28;2013-12-03T00:00:00
13594249;586706;Vacenovice;;;175935;Vacenovice;;и.p.;368;;;69606;559501.02;1193217.35;2013-12-03T00:00:00
13594257;586706;Vacenovice;;;175935;Vacenovice;;и.p.;369;;;69606;559491.19;1193208.59;2013-12-03T00:00:00
13594265;586706;Vacenovice;;;175935;Vacenovice;;и.p.;370;;;69606;559470.71;1193194.35;2013-12-03T00:00:00
13594273;586706;Vacenovice;;;175935;Vacenovice;;и.p.;371;;;69606;559459.84;1193187.21;2013-12-03T00:00:00
13594281;586706;Vacenovice;;;175935;Vacenovice;;и.p.;372;;;69606;559307.48;1192910.02;2013-12-03T00:00:00
13594290;586706;Vacenovice;;;175935;Vacenovice;;и.p.;373;;;69606;559379.33;1192956.61;2013-12-03T00:00:00
13594303;586706;Vacenovice;;;175935;Vacenovice;;и.p.;374;;;69606;559428.21;1192954.72;2013-12-03T00:00:00
13594311;586706;Vacenovice;;;175935;Vacenovice;;и.p.;375;;;69606;559460.57;1193062.30;2013-12-03T00:00:00
13594320;586706;Vacenovice;;;175935;Vacenovice;;и.p.;376;;;69606;559936.96;1193321.00;2013-12-03T00:00:00
13594338;586706;Vacenovice;;;175935;Vacenovice;;и.p.;377;;;69606;559507.67;1193194.23;2013-12-03T00:00:00
13594346;586706;Vacenovice;;;175935;Vacenovice;;и.p.;378;;;69606;559687.57;1193308.98;2013-12-03T00:00:00
13594354;586706;Vacenovice;;;175935;Vacenovice;;и.p.;379;;;69606;559707.37;1193312.01;2013-12-03T00:00:00
13594362;586706;Vacenovice;;;175935;Vacenovice;;и.p.;380;;;69606;559724.17;1193314.52;2013-12-03T00:00:00
13594371;586706;Vacenovice;;;175935;Vacenovice;;и.p.;381;;;69606;560003.01;1193334.17;2015-05-07T00:00:00
13594389;586706;Vacenovice;;;175935;Vacenovice;;и.p.;382;;;69606;559893.08;1193132.31;2013-12-03T00:00:00
13594397;586706;Vacenovice;;;175935;Vacenovice;;и.p.;383;;;69606;559873.01;1192970.89;2013-12-03T00:00:00
13594401;586706;Vacenovice;;;175935;Vacenovice;;и.p.;384;;;69606;559867.21;1192993.15;2013-12-03T00:00:00
13594419;586706;Vacenovice;;;175935;Vacenovice;;и.p.;385;;;69606;559935.20;1192982.04;2013-12-03T00:00:00
13594427;586706;Vacenovice;;;175935;Vacenovice;;и.p.;386;;;69606;559968.05;1193057.83;2013-12-03T00:00:00
13594435;586706;Vacenovice;;;175935;Vacenovice;;и.p.;387;;;69606;559910.99;1193135.81;2013-12-03T00:00:00
13594443;586706;Vacenovice;;;175935;Vacenovice;;и.p.;388;;;69606;559432.46;1193104.95;2013-12-03T00:00:00
13594451;586706;Vacenovice;;;175935;Vacenovice;;и.p.;389;;;69606;559443.51;1192944.23;2013-12-03T00:00:00
13594460;586706;Vacenovice;;;175935;Vacenovice;;и.p.;390;;;69606;560023.82;1192775.31;2013-12-03T00:00:00
13594478;586706;Vacenovice;;;175935;Vacenovice;;и.p.;391;;;69606;560028.81;1192794.02;2013-12-03T00:00:00
13594486;586706;Vacenovice;;;175935;Vacenovice;;и.p.;392;;;69606;559952.50;1193103.97;2013-12-03T00:00:00
13594494;586706;Vacenovice;;;175935;Vacenovice;;и.p.;393;;;69606;559860.58;1193126.59;2013-12-03T00:00:00
13594508;586706;Vacenovice;;;175935;Vacenovice;;и.p.;394;;;69606;559990.62;1193256.32;2013-12-03T00:00:00
13594516;586706;Vacenovice;;;175935;Vacenovice;;и.p.;395;;;69606;559745.35;1193316.92;2013-12-03T00:00:00
13594524;586706;Vacenovice;;;175935;Vacenovice;;и.p.;396;;;69606;560005.81;1193228.16;2013-12-03T00:00:00
13594532;586706;Vacenovice;;;175935;Vacenovice;;и.p.;397;;;69606;559344.68;1192887.62;2013-12-03T00:00:00
13594541;586706;Vacenovice;;;175935;Vacenovice;;и.p.;398;;;69606;559969.53;1193324.92;2013-12-03T00:00:00
13594559;586706;Vacenovice;;;175935;Vacenovice;;и.p.;399;;;69606;559713.97;1193383.68;2013-12-03T00:00:00
13594567;586706;Vacenovice;;;175935;Vacenovice;;и.p.;400;;;69606;559565.20;1193260.29;2013-12-03T00:00:00
13594583;586706;Vacenovice;;;175935;Vacenovice;;и.p.;402;;;69606;560018.22;1192858.63;2013-12-03T00:00:00
13594591;586706;Vacenovice;;;175935;Vacenovice;;и.p.;403;;;69606;560042.01;1192895.21;2013-12-03T00:00:00
13594605;586706;Vacenovice;;;175935;Vacenovice;;и.p.;404;;;69606;559760.75;1193320.06;2013-12-03T00:00:00
13594613;586706;Vacenovice;;;175935;Vacenovice;;и.p.;405;;;69606;559883.35;1193229.54;2013-12-03T00:00:00
13594621;586706;Vacenovice;;;175935;Vacenovice;;и.p.;406;;;69606;559842.99;1193334.14;2013-12-03T00:00:00
13594630;586706;Vacenovice;;;175935;Vacenovice;;и.p.;407;;;69606;559940.70;1193023.00;2013-12-03T00:00:00
13594648;586706;Vacenovice;;;175935;Vacenovice;;и.p.;408;;;69606;559797.01;1193325.41;2013-12-03T00:00:00
13594656;586706;Vacenovice;;;175935;Vacenovice;;и.p.;409;;;69606;559675.05;1193400.61;2013-12-03T00:00:00
13594664;586706;Vacenovice;;;175935;Vacenovice;;и.p.;410;;;69606;559455.49;1193109.12;2013-12-03T00:00:00
13594672;586706;Vacenovice;;;175935;Vacenovice;;и.p.;411;;;69606;559727.97;1193407.83;2013-12-03T00:00:00
13594681;586706;Vacenovice;;;175935;Vacenovice;;и.p.;412;;;69606;559414.86;1193172.68;2013-12-03T00:00:00
13594699;586706;Vacenovice;;;175935;Vacenovice;;и.p.;413;;;69606;559924.42;1192884.62;2013-12-03T00:00:00
13594702;586706;Vacenovice;;;175935;Vacenovice;;и.p.;414;;;69606;559495.71;1193536.75;2013-12-03T00:00:00
13594711;586706;Vacenovice;;;175935;Vacenovice;;и.p.;415;;;69606;559832.32;1193117.46;2013-12-03T00:00:00
13594729;586706;Vacenovice;;;175935;Vacenovice;;и.p.;416;;;69606;559462.46;1192908.92;2013-12-03T00:00:00
13594737;586706;Vacenovice;;;175935;Vacenovice;;и.p.;417;;;69606;559767.19;1193414.17;2013-12-03T00:00:00
13594745;586706;Vacenovice;;;175935;Vacenovice;;и.p.;418;;;69606;559947.12;1193080.99;2013-12-03T00:00:00
13594753;586706;Vacenovice;;;175935;Vacenovice;;и.p.;419;;;69606;559898.85;1193317.61;2013-12-03T00:00:00
13594761;586706;Vacenovice;;;175935;Vacenovice;;и.p.;420;;;69606;559354.55;1192910.07;2013-12-03T00:00:00
13594770;586706;Vacenovice;;;175935;Vacenovice;;и.p.;421;;;69606;559827.65;1193402.01;2013-12-03T00:00:00
13594788;586706;Vacenovice;;;175935;Vacenovice;;и.p.;422;;;69606;559746.01;1193385.07;2013-12-03T00:00:00
13594796;586706;Vacenovice;;;175935;Vacenovice;;и.p.;423;;;69606;559416.20;1192936.33;2013-12-03T00:00:00
13594800;586706;Vacenovice;;;175935;Vacenovice;;и.p.;424;;;69606;559803.11;1193398.25;2013-12-03T00:00:00
13594818;586706;Vacenovice;;;175935;Vacenovice;;и.p.;425;;;69606;559749.65;1193203.47;2013-12-03T00:00:00
13594826;586706;Vacenovice;;;175935;Vacenovice;;и.p.;426;;;69606;559471.13;1193048.62;2013-12-03T00:00:00
13594834;586706;Vacenovice;;;175935;Vacenovice;;и.p.;427;;;69606;559315.50;1192972.72;2013-12-03T00:00:00
13594842;586706;Vacenovice;;;175935;Vacenovice;;и.p.;428;;;69606;559977.28;1193110.39;2013-12-03T00:00:00
13594851;586706;Vacenovice;;;175935;Vacenovice;;и.p.;429;;;69606;559318.02;1192904.17;2013-12-03T00:00:00
13594869;586706;Vacenovice;;;175935;Vacenovice;;и.p.;430;;;69606;559373.92;1192871.88;2013-12-03T00:00:00
13594877;586706;Vacenovice;;;175935;Vacenovice;;и.p.;431;;;69606;560026.35;1192871.27;2013-12-03T00:00:00
13594885;586706;Vacenovice;;;175935;Vacenovice;;и.p.;432;;;69606;560035.69;1192882.87;2013-12-03T00:00:00
13594893;586706;Vacenovice;;;175935;Vacenovice;;и.p.;433;;;69606;560014.17;1192925.07;2013-12-03T00:00:00
13594907;586706;Vacenovice;;;175935;Vacenovice;;и.p.;434;;;69606;560044.68;1193009.25;2013-12-03T00:00:00
13594915;586706;Vacenovice;;;175935;Vacenovice;;и.p.;435;;;69606;560059.69;1193054.02;2013-12-03T00:00:00
13594923;586706;Vacenovice;;;175935;Vacenovice;;и.p.;436;;;69606;559988.58;1193151.44;2013-12-03T00:00:00
13594931;586706;Vacenovice;;;175935;Vacenovice;;и.p.;437;;;69606;559961.77;1193174.07;2013-12-03T00:00:00
13594940;586706;Vacenovice;;;175935;Vacenovice;;и.p.;438;;;69606;559850.73;1193148.52;2013-12-03T00:00:00
13594958;586706;Vacenovice;;;175935;Vacenovice;;и.p.;439;;;69606;559861.32;1193227.07;2013-12-03T00:00:00
13594966;586706;Vacenovice;;;175935;Vacenovice;;и.p.;440;;;69606;559783.28;1193323.51;2013-12-03T00:00:00
13594974;586706;Vacenovice;;;175935;Vacenovice;;и.p.;441;;;69606;559989.06;1193327.00;2013-12-03T00:00:00
13594982;586706;Vacenovice;;;175935;Vacenovice;;и.p.;442;;;69606;559854.88;1192951.43;2013-12-03T00:00:00
13594991;586706;Vacenovice;;;175935;Vacenovice;;и.p.;443;;;69606;559827.99;1193057.10;2013-12-03T00:00:00
13595008;586706;Vacenovice;;;175935;Vacenovice;;и.p.;444;;;69606;559679.37;1193377.95;2013-12-03T00:00:00
13595016;586706;Vacenovice;;;175935;Vacenovice;;и.p.;445;;;69606;559693.97;1193381.64;2013-12-03T00:00:00
13595024;586706;Vacenovice;;;175935;Vacenovice;;и.p.;446;;;69606;559799.67;1193419.15;2013-12-03T00:00:00
13595032;586706;Vacenovice;;;175935;Vacenovice;;и.p.;447;;;69606;559604.44;1193289.22;2013-12-03T00:00:00
13595041;586706;Vacenovice;;;175935;Vacenovice;;и.p.;448;;;69606;559616.91;1193298.29;2013-12-03T00:00:00
13595059;586706;Vacenovice;;;175935;Vacenovice;;и.p.;449;;;69606;559737.40;1193239.42;2013-12-03T00:00:00
13595067;586706;Vacenovice;;;175935;Vacenovice;;и.p.;450;;;69606;559732.18;1193387.66;2013-12-03T00:00:00
13595075;586706;Vacenovice;;;175935;Vacenovice;;и.p.;451;;;69606;559820.44;1192701.07;2013-12-03T00:00:00
13595083;586706;Vacenovice;;;175935;Vacenovice;;и.p.;452;;;69606;559386.05;1192864.86;2013-12-03T00:00:00
13595091;586706;Vacenovice;;;175935;Vacenovice;;и.p.;453;;;69606;559781.52;1193389.52;2013-12-03T00:00:00
13595105;586706;Vacenovice;;;175935;Vacenovice;;и.p.;454;;;69606;559671.38;1192941.57;2013-12-03T00:00:00
13595113;586706;Vacenovice;;;175935;Vacenovice;;и.p.;455;;;69606;559785.43;1193416.89;2013-12-03T00:00:00
13595121;586706;Vacenovice;;;175935;Vacenovice;;и.p.;456;;;69606;559763.22;1193386.08;2013-12-03T00:00:00
13595130;586706;Vacenovice;;;175935;Vacenovice;;и.p.;457;;;69606;560081.29;1193124.09;2013-12-03T00:00:00
13595148;586706;Vacenovice;;;175935;Vacenovice;;и.p.;458;;;69606;559745.22;1193410.95;2013-12-03T00:00:00
13595156;586706;Vacenovice;;;175935;Vacenovice;;и.p.;459;;;69606;559884.95;1193216.44;2013-12-03T00:00:00
13595164;586706;Vacenovice;;;175935;Vacenovice;;и.p.;460;;;69606;559698.45;1192846.24;2013-12-03T00:00:00
13595172;586706;Vacenovice;;;175935;Vacenovice;;и.p.;461;;;69606;559450.95;1193118.13;2013-12-03T00:00:00
13595181;586706;Vacenovice;;;175935;Vacenovice;;и.p.;462;;;69606;559972.60;1193206.32;2013-12-03T00:00:00
13595199;586706;Vacenovice;;;175935;Vacenovice;;и.p.;463;;;69606;559528.40;1193163.14;2013-12-03T00:00:00
13595202;586706;Vacenovice;;;175935;Vacenovice;;и.p.;464;;;69606;560034.12;1192810.09;2013-12-03T00:00:00
13595211;586706;Vacenovice;;;175935;Vacenovice;;и.p.;465;;;69606;560017.39;1192640.96;2013-12-03T00:00:00
13595229;586706;Vacenovice;;;175935;Vacenovice;;и.p.;466;;;69606;560016.18;1192631.78;2013-12-03T00:00:00
13595237;586706;Vacenovice;;;175935;Vacenovice;;и.p.;467;;;69606;559816.75;1193421.76;2013-12-03T00:00:00
13595245;586706;Vacenovice;;;175935;Vacenovice;;и.p.;468;;;69606;559360.16;1192880.09;2013-12-03T00:00:00
13595253;586706;Vacenovice;;;175935;Vacenovice;;и.p.;469;;;69606;559470.71;1192929.23;2013-12-03T00:00:00
13595261;586706;Vacenovice;;;175935;Vacenovice;;и.p.;470;;;69606;559659.17;1192660.48;2013-12-03T00:00:00
